TP,Kn,Nu,Wrn,Ukr,Tgl Msk,Umur,Awal,Masuk,Jual,Kirim,Akhir,Total
Pakaian Pria,Kain Kain Tie Dye,1.0,Coklat,8XL,2024-02-16,218,2,0,2.0,0.0,0.0,2.0
Pakaian Pria,Kain Kain Tie Dye,1.0,Coklat,9XL,2024-02-16,218,2,0,0.0,2.0,0.0,2.0
Pakaian Pria,Kain Kain Tie Dye,1.0,Coklat,10XL,2024-02-16,218,2,2,0.0,2.0,2.0,4.0
Pakaian Pria,Kain Kain Tie Dye,1.0,Coklat,S/M,2024-02-16,218,1,2,1.0,1.0,1.0,3.0
Pakaian Pria,Kain Kain Tie Dye,1.0,Coklat,XL/XXL,2024-02-16,218,0,1,0.0,0.0,1.0,1.0
Pakaian Pria,Kain Kain Tie Dye,1.0,Coklat,4XL/5XL,2024-02-16,218,0,0,0.0,0.0,0.0,0.0
Pakaian Pria,Kain Kain Tie Dye,1.0,Coral,6XL,2024-02-16,218,1,0,0.0,0.0,1.0,1.0
Pakaian Pria,Kain Kain Tie Dye,1.0,Coral,7XL,2024-02-16,218,2,1,2.0,0.0,1.0,3.0
Pakaian Pria,Kain Kain Tie Dye,1.0,Coral,8XL,2024-02-16,218,2,2,1.0,1.0,2.0,4.0
Pakaian Pria,Kain Kain Tie Dye,1.0,Coral,9XL,2024-02-16,218,0,1,0.0,0.0,1.0,1.0
Pakaian Pria,Kain Kain Tie Dye,1.0,Coral,10XL,2024-02-16,218,2,2,1.0,1.0,2.0,4.0
Pakaian Pria,Kain Kain Tie Dye,1.0,Coral,S/M,2024-02-16,218,0,0,0.0,0.0,0.0,0.0
Pakaian Pria,Kain Kain Tie Dye,1.0,Coral,XL/XXL,2024-02-16,218,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,Kain Kain Tie Dye,1.0,Coral,4XL/5XL,2024-02-16,218,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,,1.0,Hitam,4XL,2023-11-24,302,0,0,0.0,0.0,0.0,0.0
Pakaian Pria,,1.0,Hitam,7XL,2023-11-24,302,1,0,0.0,1.0,0.0,1.0
Pakaian Pria,,1.0,Hitam,8XL,2023-11-24,302,1,0,0.0,1.0,0.0,1.0
Pakaian Pria,,1.0,Hitam,9XL,2023-11-24,302,2,0,0.0,2.0,0.0,2.0
Pakaian Pria,,1.0,Hitam,XL/XXL,2023-11-24,302,0,0,0.0,0.0,0.0,0.0
Pakaian Pria,,1.0,Navy,6XL,2023-11-24,302,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,,1.0,Navy,7XL,2023-11-24,302,1,0,0.0,1.0,0.0,1.0
Pakaian Pria,,1.0,Navy,8XL,2023-11-24,302,2,0,1.0,1.0,0.0,2.0
Pakaian Pria,,1.0,Navy,9XL,2023-11-24,302,0,0,0.0,0.0,0.0,0.0
Pakaian Pria,,1.0,Turquoise,5XL,2023-11-24,302,0,0,0.0,0.0,0.0,0.0
Pakaian Pria,,1.0,Turquoise,6XL,2023-11-24,302,2,0,0.0,1.0,1.0,2.0
Pakaian Pria,,1.0,Turquoise,8XL,2023-11-24,302,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,,1.0,Turquoise,S/M,2023-11-24,302,1,0,0.0,1.0,0.0,1.0
Pakaian Pria,Kain Kain Waffle,1.0,Plum,4XL,2023-09-27,360,1,0,0.0,0.0,1.0,1.0
Pakaian Pria,Kain Kain Waffle,1.0,Plum,5XL,2023-09-27,360,1,0,0.0,0.0,1.0,1.0
Pakaian Pria,Kain Kain Waffle,1.0,Plum,6XL,2023-09-27,360,2,0,2.0,0.0,0.0,2.0
Pakaian Pria,Kain Kain Waffle,1.0,Plum,7XL,2023-09-27,360,2,0,0.0,0.0,2.0,2.0
Pakaian Pria,Kain Kain Waffle,1.0,Plum,8XL,2023-09-27,360,2,0,2.0,0.0,0.0,2.0
Pakaian Pria,Kain Kain Waffle,1.0,Plum,9XL,2023-09-27,360,2,0,2.0,0.0,0.0,2.0
Pakaian Pria,Kain Kain Waffle,1.0,Plum,10XL,2023-09-27,360,2,1,1.0,0.0,2.0,3.0
Pakaian Pria,Kain Kain Waffle,1.0,Plum,S/M,2023-09-27,360,2,2,2.0,0.0,2.0,4.0
Pakaian Pria,Kain Kain Waffle,1.0,Plum,XL/XXL,2023-09-27,360,0,0,0.0,0.0,0.0,0.0
Pakaian Pria,Kain Kain Waffle,1.0,Plum,4XL/5XL,2023-09-27,360,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,Kain Kain Lycra,1.0,Oranye,4XL,2024-01-16,249,1,0,0.0,0.0,1.0,1.0
Pakaian Pria,Kain Kain Lycra,1.0,Oranye,5XL,2024-01-16,249,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,Kain Kain Lycra,1.0,Oranye,6XL,2024-01-16,249,2,0,0.0,0.0,2.0,2.0
Pakaian Pria,Kain Kain Lycra,1.0,Oranye,7XL,2024-01-16,249,2,0,0.0,0.0,2.0,2.0
Pakaian Pria,Kain Kain Lycra,1.0,Oranye,8XL,2024-01-16,249,1,0,0.0,0.0,1.0,1.0
Pakaian Pria,Kain Kain Lycra,1.0,Oranye,9XL,2024-01-16,249,0,0,0.0,0.0,0.0,0.0
Pakaian Pria,Kain Kain Lycra,1.0,Oranye,10XL,2024-01-16,249,1,0,0.0,0.0,1.0,1.0
Pakaian Pria,Kain Kain Lycra,1.0,Oranye,S/M,2024-01-16,249,1,0,0.0,0.0,1.0,1.0
Pakaian Pria,Kain Kain Lycra,1.0,Oranye,XL/XXL,2024-01-16,249,2,0,0.0,0.0,2.0,2.0
Pakaian Pria,Kain Kain Lycra,1.0,Oranye,4XL/5XL,2024-01-16,249,1,0,0.0,0.0,1.0,1.0
Pakaian Pria,Kain Kain Lycra,1.0,Maroon,4XL,2024-01-16,249,0,0,0.0,0.0,0.0,0.0
Pakaian Pria,Kain Kain Lycra,1.0,Maroon,5XL,2024-01-16,249,0,0,0.0,0.0,0.0,0.0
Pakaian Pria,Kain Kain Lycra,1.0,Maroon,6XL,2024-01-16,249,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,Kain Kain Lycra,1.0,Maroon,7XL,2024-01-16,249,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,Kain Kain Lycra,1.0,Maroon,8XL,2024-01-16,249,2,0,2.0,0.0,0.0,2.0
Pakaian Pria,Kain Kain Lycra,1.0,Maroon,9XL,2024-01-16,249,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,Kain Kain Lycra,1.0,Maroon,10XL,2024-01-16,249,2,0,1.0,0.0,1.0,2.0
Pakaian Pria,Kain Kain Lycra,1.0,Maroon,S/M,2024-01-16,249,0,0,0.0,0.0,0.0,0.0
Pakaian Pria,Kain Kain Lycra,1.0,Maroon,XL/XXL,2024-01-16,249,2,0,2.0,0.0,0.0,2.0
Pakaian Pria,Kain Kain Lycra,1.0,Maroon,4XL/5XL,2024-01-16,249,3,0,3.0,0.0,0.0,3.0
Pakaian Pria,Kain Kain Microfleece,1.0,Perak,4XL,2024-03-07,198,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,Kain Kain Microfleece,1.0,Perak,5XL,2024-03-07,198,2,0,0.0,0.0,2.0,2.0
Pakaian Pria,Kain Kain Microfleece,1.0,Perak,6XL,2024-03-07,198,2,0,0.0,0.0,2.0,2.0
Pakaian Pria,Kain Kain Microfleece,1.0,Perak,7XL,2024-03-07,198,1,0,0.0,0.0,1.0,1.0
Pakaian Pria,Kain Kain Microfleece,1.0,Perak,8XL,2024-03-07,198,1,0,0.0,0.0,1.0,1.0
Pakaian Pria,Kain Kain Microfleece,1.0,Perak,9XL,2024-03-07,198,2,0,0.0,0.0,2.0,2.0
Pakaian Pria,Kain Kain Microfleece,1.0,Perak,10XL,2024-03-07,198,1,0,0.0,0.0,1.0,1.0
Pakaian Pria,Kain Kain Microfleece,1.0,Perak,S/M,2024-03-07,198,2,0,0.0,0.0,2.0,2.0
Pakaian Pria,Kain Kain Microfleece,1.0,Perak,XL/XXL,2024-03-07,198,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,Kain Kain Microfleece,1.0,Perak,4XL/5XL,2024-03-07,198,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,Kain Kain Peached,1.0,Coklat,4XL,2024-02-21,213,2,0,0.0,2.0,0.0,2.0
Pakaian Pria,Kain Kain Peached,1.0,Coklat,5XL,2024-02-21,213,2,0,0.0,2.0,0.0,2.0
Pakaian Pria,Kain Kain Peached,1.0,Coklat,6XL,2024-02-21,213,2,0,0.0,2.0,0.0,2.0
Pakaian Pria,Kain Kain Peached,1.0,Coklat,7XL,2024-02-21,213,2,0,0.0,2.0,0.0,2.0
Pakaian Pria,Kain Kain Peached,1.0,Coklat,8XL,2024-02-21,213,2,0,0.0,2.0,0.0,2.0
Pakaian Pria,Kain Kain Peached,1.0,Coklat,9XL,2024-02-21,213,2,0,0.0,2.0,0.0,2.0
Pakaian Pria,Kain Kain Peached,1.0,Coklat,10XL,2024-02-21,213,2,0,0.0,2.0,0.0,2.0
Pakaian Pria,Kain Kain Peached,1.0,Coklat,S/M,2024-02-21,213,2,0,0.0,2.0,0.0,2.0
Pakaian Pria,Kain Kain Peached,1.0,Coklat,XL/XXL,2024-02-21,213,1,0,0.0,1.0,0.0,1.0
Pakaian Pria,Kain Kain Peached,1.0,Coklat,4XL/5XL,2024-02-21,213,1,0,0.0,1.0,0.0,1.0
Pakaian Musim Dingin,Kain Kain Flanel,1.0,Hijau,4XL,2024-02-28,206,1,0,1.0,0.0,0.0,1.0
Pakaian Musim Dingin,Kain Kain Flanel,1.0,Hijau,5XL,2024-02-28,206,1,0,1.0,0.0,0.0,1.0
Pakaian Musim Dingin,Kain Kain Flanel,1.0,Hijau,6XL,2024-02-28,206,1,0,1.0,0.0,0.0,1.0
Pakaian Musim Dingin,Kain Kain Flanel,1.0,Hijau,7XL,2024-02-28,206,1,0,0.0,0.0,1.0,1.0
Pakaian Musim Dingin,Kain Kain Flanel,1.0,Hijau,8XL,2024-02-28,206,1,2,0.0,0.0,3.0,3.0
Pakaian Musim Dingin,Kain Kain Flanel,1.0,Hijau,9XL,2024-02-28,206,1,2,0.0,0.0,3.0,3.0
Pakaian Musim Dingin,Kain Kain Flanel,1.0,Hijau,10XL,2024-02-28,206,2,1,1.0,0.0,2.0,3.0
Pakaian Musim Dingin,Kain Kain Flanel,1.0,Hijau,S/M,2024-02-28,206,3,0,1.0,0.0,2.0,3.0
Pakaian Musim Dingin,Kain Kain Flanel,1.0,Hijau,XL/XXL,2024-02-28,206,2,0,2.0,0.0,0.0,2.0
Pakaian Musim Dingin,Kain Kain Flanel,1.0,Hijau,4XL/5XL,2024-02-28,206,1,0,1.0,0.0,0.0,1.0
Pakaian Musim Dingin,Kain Kain Flanel,1.0,Hitam,4XL,2024-02-28,206,1,0,0.0,0.0,1.0,1.0
Pakaian Musim Dingin,Kain Kain Flanel,1.0,Hitam,5XL,2024-02-28,206,1,0,1.0,0.0,0.0,1.0
Pakaian Musim Dingin,Kain Kain Flanel,1.0,Hitam,6XL,2024-02-28,206,2,0,1.0,0.0,1.0,2.0
Pakaian Musim Dingin,Kain Kain Flanel,1.0,Hitam,7XL,2024-02-28,206,2,0,0.0,0.0,2.0,2.0
Pakaian Musim Dingin,Kain Kain Flanel,1.0,Hitam,8XL,2024-02-28,206,1,1,0.0,0.0,2.0,2.0
Pakaian Musim Dingin,Kain Kain Flanel,1.0,Hitam,9XL,2024-02-28,206,3,0,0.0,0.0,3.0,3.0
Pakaian Musim Dingin,Kain Kain Flanel,1.0,Hitam,10XL,2024-02-28,206,2,0,0.0,0.0,2.0,2.0
Pakaian Musim Dingin,Kain Kain Flanel,1.0,Hitam,S/M,2024-02-28,206,2,1,1.0,0.0,2.0,3.0
Pakaian Musim Dingin,Kain Kain Flanel,1.0,Hitam,XL/XXL,2024-02-28,206,1,0,1.0,0.0,0.0,1.0
Pakaian Musim Dingin,Kain Kain Flanel,1.0,Hitam,4XL/5XL,2024-02-28,206,1,0,1.0,0.0,0.0,1.0
Pakaian Musim Panas,Denim,1.0,Perak,4XL,2024-02-24,210,1,0,0.0,1.0,0.0,1.0
Pakaian Musim Panas,Denim,1.0,Perak,5XL,2024-02-24,210,1,0,0.0,1.0,0.0,1.0
Pakaian Musim Panas,Denim,1.0,Perak,6XL,2024-02-24,210,1,1,0.0,2.0,0.0,2.0
Pakaian Musim Panas,Denim,1.0,Perak,7XL,2024-02-24,210,0,2,0.0,2.0,0.0,2.0
Pakaian Musim Panas,Denim,1.0,Perak,8XL,2024-02-24,210,1,1,0.0,2.0,0.0,2.0
Pakaian Musim Panas,Denim,1.0,Perak,9XL,2024-02-24,210,1,1,0.0,2.0,0.0,2.0
Pakaian Musim Panas,Denim,1.0,Perak,10XL,2024-02-24,210,1,1,0.0,2.0,0.0,2.0
Pakaian Musim Panas,Denim,1.0,Perak,S/M,2024-02-24,210,1,1,0.0,2.0,0.0,2.0
Pakaian Musim Panas,Denim,1.0,Perak,XL/XXL,2024-02-24,210,1,0,0.0,1.0,0.0,1.0
Pakaian Musim Panas,Denim,1.0,Perak,4XL/5XL,2024-02-24,210,1,0,0.0,1.0,0.0,1.0
Pakaian Musim Panas,Kain Jaring,1.0,Perak,4XL,2024-02-13,221,1,0,0.0,1.0,0.0,1.0
Pakaian Musim Panas,Kain Jaring,1.0,Perak,6XL,2024-02-13,221,1,1,0.0,2.0,0.0,2.0
Pakaian Musim Panas,Kain Jaring,1.0,Perak,7XL,2024-02-13,221,1,1,0.0,2.0,0.0,2.0
Pakaian Musim Panas,Kain Jaring,1.0,Perak,8XL,2024-02-13,221,1,1,0.0,2.0,0.0,2.0
Pakaian Musim Panas,Kain Jaring,1.0,Perak,9XL,2024-02-13,221,1,1,0.0,2.0,0.0,2.0
Pakaian Musim Panas,Kain Jaring,1.0,Perak,10XL,2024-02-13,221,1,1,0.0,2.0,0.0,2.0
Pakaian Musim Panas,Kain Jaring,1.0,Perak,S/M,2024-02-13,221,1,1,0.0,2.0,0.0,2.0
Pakaian Musim Panas,Kain Jaring,1.0,Perak,XL/XXL,2024-02-13,221,1,0,0.0,1.0,0.0,1.0
Pakaian Musim Panas,Kain Jaring,1.0,Perak,4XL/5XL,2024-02-13,221,1,0,0.0,1.0,0.0,1.0
Pakaian Musim Panas,Kain Microfiber,1.0,Coral,4XL,2024-02-12,222,0,1,0.0,0.0,1.0,1.0
Pakaian Musim Panas,Kain Microfiber,1.0,Coral,5XL,2024-02-12,222,0,1,0.0,0.0,1.0,1.0
Pakaian Musim Panas,Kain Microfiber,1.0,Coral,6XL,2024-02-12,222,0,6,0.0,4.0,2.0,6.0
Pakaian Musim Panas,Kain Microfiber,1.0,Coral,7XL,2024-02-12,222,0,4,0.0,4.0,0.0,4.0
Pakaian Musim Panas,Kain Microfiber,1.0,Coral,8XL,2024-02-12,222,1,4,0.0,4.0,1.0,5.0
Pakaian Musim Panas,Kain Microfiber,1.0,Coral,9XL,2024-02-12,222,1,4,1.0,2.0,2.0,5.0
Pakaian Musim Panas,Kain Microfiber,1.0,Coral,10XL,2024-02-12,222,1,4,0.0,4.0,1.0,5.0
Pakaian Musim Panas,Kain Microfiber,1.0,Coral,S/M,2024-02-12,222,0,3,0.0,2.0,1.0,3.0
Pakaian Musim Panas,Kain Microfiber,1.0,Coral,XL/XXL,2024-02-12,222,1,1,0.0,2.0,0.0,2.0
Pakaian Musim Panas,Kain Microfiber,1.0,Coral,4XL/5XL,2024-02-12,222,1,1,0.0,2.0,0.0,2.0
Pakaian Musim Panas,Kain Microfiber,2.0,Maroon,4XL,2024-03-27,178,2,0,1.0,0.0,1.0,2.0
Pakaian Musim Panas,Kain Microfiber,2.0,Maroon,5XL,2024-03-27,178,2,0,0.0,0.0,2.0,2.0
Pakaian Musim Panas,Kain Microfiber,2.0,Maroon,6XL,2024-03-27,178,2,0,0.0,0.0,2.0,2.0
Pakaian Musim Panas,Kain Microfiber,2.0,Maroon,7XL,2024-03-27,178,1,0,0.0,0.0,1.0,1.0
Pakaian Musim Panas,Kain Microfiber,2.0,Maroon,8XL,2024-03-27,178,3,0,0.0,0.0,3.0,3.0
Pakaian Musim Panas,Kain Microfiber,2.0,Maroon,9XL,2024-03-27,178,2,0,0.0,0.0,2.0,2.0
Pakaian Musim Panas,Kain Microfiber,2.0,Maroon,10XL,2024-03-27,178,2,0,0.0,0.0,2.0,2.0
Pakaian Musim Panas,Kain Microfiber,2.0,Maroon,S/M,2024-03-27,178,2,0,1.0,0.0,1.0,2.0
Pakaian Musim Panas,Kain Microfiber,2.0,Maroon,XL/XXL,2024-03-27,178,1,0,0.0,0.0,1.0,1.0
Pakaian Musim Panas,Kain Microfiber,2.0,Maroon,4XL/5XL,2024-03-27,178,1,0,0.0,0.0,1.0,1.0
Pakaian Musim Panas,Kain Microfiber,2.0,Coral,4XL,2024-03-27,178,0,0,0.0,0.0,0.0,0.0
Pakaian Musim Panas,Kain Microfiber,2.0,Coral,6XL,2024-03-27,178,0,0,0.0,0.0,0.0,0.0
Pakaian Musim Panas,Kain Microfiber,2.0,Coral,7XL,2024-03-27,178,0,0,0.0,0.0,0.0,0.0
Pakaian Musim Panas,Kain Microfiber,2.0,Coral,8XL,2024-03-27,178,0,2,2.0,0.0,0.0,2.0
Pakaian Musim Panas,Kain Microfiber,2.0,Coral,9XL,2024-03-27,178,1,0,1.0,0.0,0.0,1.0
Pakaian Musim Panas,Kain Microfiber,2.0,Coral,10XL,2024-03-27,178,4,0,0.0,2.0,2.0,4.0
Pakaian Musim Panas,Kain Microfiber,2.0,Coral,S/M,2024-03-27,178,5,0,2.0,1.0,2.0,5.0
Pakaian Musim Panas,Kain Microfiber,2.0,Coral,XL/XXL,2024-03-27,178,3,0,3.0,0.0,0.0,3.0
Pakaian Musim Panas,Kain Microfiber,2.0,Coral,4XL/5XL,2024-03-27,178,3,0,1.0,0.0,2.0,3.0
Pakaian Khusus,Kain Jaring,1.0,Coral,4XL,2024-05-07,137,0,1,0.0,0.0,1.0,1.0
Pakaian Khusus,Kain Jaring,1.0,Coral,5XL,2024-05-07,137,0,1,0.0,0.0,1.0,1.0
Pakaian Khusus,Kain Jaring,1.0,Coral,6XL,2024-05-07,137,0,3,1.0,0.0,2.0,3.0
Pakaian Khusus,Kain Jaring,1.0,Coral,7XL,2024-05-07,137,0,2,2.0,0.0,0.0,2.0
Pakaian Khusus,Kain Jaring,1.0,Coral,8XL,2024-05-07,137,0,2,0.0,0.0,2.0,2.0
Pakaian Khusus,Kain Jaring,1.0,Coral,9XL,2024-05-07,137,0,2,0.0,0.0,2.0,2.0
Pakaian Khusus,Kain Jaring,1.0,Coral,10XL,2024-05-07,137,0,2,0.0,0.0,2.0,2.0
Pakaian Khusus,Kain Jaring,1.0,Coral,S/M,2024-05-07,137,0,2,2.0,0.0,0.0,2.0
Pakaian Khusus,Kain Jaring,1.0,Coral,XL/XXL,2024-05-07,137,0,1,0.0,0.0,1.0,1.0
Pakaian Khusus,Kain Jaring,1.0,Coral,4XL/5XL,2024-05-07,137,0,2,1.0,0.0,1.0,2.0
,,,,,,0, , ,0.0,0.0,0.0,0.0
